község_neve_2011,község_jogállása_2011,megye_2011,kistérség_székhelye_2011,terület_hektár_2011,lakónépesség_2011,lakások_száma_2011,fő_per_hektár,fő_per_lakás,önkormányzat_bolgár_2011,önkormányzat_cigány_2011,önkormányzat_görög_2011,önkormányzat_horvát_2011,önkormányzat_lengyel_2011,önkormányzat_német_2011,önkormányzat_örmény_2011,önkormányzat_román_2011,önkormányzat_ruszin_2011,önkormányzat_szerb_2011,önkormányzat_szlovák_2011,önkormányzat_szlovén_2011,önkormányzat_ukrán_2011
Balajt,község,Borsod-Abaúj-Zemplén,Edelény,903,475,149,0.5260243632336655,3.1879194630872485,0,1,0,0,0,0,0,0,0,0,0,0,0
Balassagyarmat,város,Nógrád,Balassagyarmat,2374,16396,6748,6.906486941870261,2.4297569650266744,0,1,0,0,0,0,0,0,0,0,0,0,0
Balástya,község,Csongrád,Kistelek,11000,3417,1937,0.31063636363636365,1.7640681466184822,0,0,0,0,0,0,0,0,0,0,0,0,0
Balaton,község,Heves,Bélapátfalva,1320,1058,457,0.8015151515151515,2.315098468271335,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonakali,község,Veszprém,Balatonfüred,3620,621,280,0.17154696132596686,2.217857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonalmádi,város,Veszprém,Balatonalmádi,4988,9062,4216,1.8167602245388934,2.1494307400379506,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonberény,község,Somogy,Marcali,2609,1150,677,0.44078190877730933,1.6986706056129985,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonboglár,város,Somogy,Fonyód,3204,5934,2821,1.852059925093633,2.1035093938319744,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatoncsicsó,község,Veszprém,Balatonfüred,1320,213,98,0.16136363636363638,2.173469387755102,0,0,0,0,0,1,0,0,0,0,0,0,0
Balatonederics,község,Veszprém,Tapolca,1858,1043,461,0.5613562970936491,2.2624728850325377,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonendréd,község,Somogy,Siófok,4002,1356,561,0.33883058470764615,2.4171122994652405,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonfenyves,község,Somogy,Fonyód,5193,1851,1121,0.3564413633737724,1.6512042818911685,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonfőkajár,község,Veszprém,Balatonalmádi,2192,1320,545,0.6021897810218978,2.4220183486238533,0,1,0,0,0,0,0,0,0,0,0,0,0
Balatonföldvár,város,Somogy,Balatonföldvár,1532,2041,1194,1.3322454308093994,1.7093802345058626,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonfüred,város,Veszprém,Balatonfüred,4645,13584,5706,2.9244348762109795,2.380651945320715,0,1,0,0,0,0,0,0,0,0,0,0,0
Balatonfűzfő,város,Veszprém,Balatonalmádi,925,4302,1910,4.65081081081081,2.2523560209424085,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatongyörök,község,Zala,Keszthely,3759,1085,457,0.2886405959031657,2.37417943107221,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonhenye,község,Veszprém,Tapolca,1173,104,66,0.0886615515771526,1.5757575757575757,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonkenese,város,Veszprém,Balatonalmádi,6557,3224,1696,0.49168827207564436,1.900943396226415,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonkeresztúr,község,Somogy,Marcali,2106,1432,698,0.6799620132953467,2.0515759312320916,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonlelle,város,Somogy,Fonyód,4323,4824,2346,1.1158917418459404,2.0562659846547313,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonmagyaród,község,Zala,Zalakaros,3153,470,259,0.14906438312718046,1.8146718146718146,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonmáriafürdő,község,Somogy,Marcali,2677,648,404,0.24206200971236458,1.603960396039604,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonőszöd,község,Somogy,Balatonföldvár,1508,519,347,0.34416445623342173,1.4956772334293948,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonrendes,község,Veszprém,Tapolca,676,112,72,0.16568047337278108,1.5555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonszabadi,község,Somogy,Siófok,4134,2983,1141,0.7215771649733914,2.614373356704645,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonszárszó,nagyközség,Somogy,Balatonföldvár,3013,1895,941,0.6289412545635579,2.013815090329437,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonszemes,község,Somogy,Balatonföldvár,3602,1793,789,0.4977790116601888,2.2724968314321927,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonszentgyörgy,község,Somogy,Marcali,2368,1566,697,0.6613175675675675,2.2467718794835005,0,1,0,0,0,0,0,0,0,0,0,0,0
Balatonszepezd,község,Veszprém,Balatonfüred,2506,406,217,0.16201117318435754,1.8709677419354838,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonszőlős,község,Veszprém,Balatonfüred,1281,637,176,0.4972677595628415,3.6193181818181817,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonudvari,község,Veszprém,Balatonfüred,1880,300,152,0.1595744680851064,1.9736842105263157,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonújlak,község,Somogy,Marcali,1081,520,261,0.48103607770582796,1.9923371647509578,0,0,0,0,0,0,0,0,0,0,0,0,0
Balatonvilágos,község,Veszprém,Balatonalmádi,2921,1173,605,0.4015748031496063,1.9388429752066116,0,0,0,0,0,0,0,0,0,0,0,0,0
Balinka,község,Fejér,Mór,1862,948,382,0.5091299677765844,2.481675392670157,0,0,0,0,0,1,0,0,0,0,0,0,0
Balkány,város,Szabolcs-Szatmár-Bereg,Nagykálló,8999,6298,2496,0.6998555395043894,2.5232371794871793,0,1,0,0,0,0,0,0,0,0,0,0,0
Ballószög,község,Bács-Kiskun,Kecskemét,3500,3399,1083,0.9711428571428572,3.1385041551246537,0,0,0,0,0,0,0,0,0,0,0,0,0
Balmazújváros,város,Hajdú-Bihar,Balmazújváros,20545,17383,6705,0.8460939401314188,2.592542878448919,0,1,0,0,0,1,0,0,0,0,0,0,0
Balogunyom,község,Vas,Szombathely,1212,1212,430,1.0,2.818604651162791,0,0,0,0,0,0,0,0,0,0,0,0,0
Balotaszállás,község,Bács-Kiskun,Kiskunhalas,10494,1493,821,0.14227177434724605,1.8185140073081607,0,1,0,0,0,0,0,0,0,0,0,0,0
Balsa,község,Szabolcs-Szatmár-Bereg,Ibrány,2251,841,431,0.3736117281208352,1.951276102088167,0,0,0,0,0,0,0,0,0,0,0,0,0
Bálványos,község,Somogy,Balatonföldvár,2369,516,267,0.2178134233853947,1.9325842696629214,0,0,0,0,0,0,0,0,0,0,0,0,0
Bana,község,Komárom-Esztergom,Komárom,2513,1606,563,0.6390768006366893,2.8525754884547068,0,1,0,0,0,0,0,0,0,0,0,0,0
Bánd,község,Veszprém,Veszprém,984,668,238,0.6788617886178862,2.80672268907563,0,0,0,0,0,1,0,0,0,0,0,0,0
Bánfa,község,Baranya,Szigetvár,1206,189,80,0.15671641791044777,2.3625,0,0,0,0,0,0,0,0,0,0,0,0,0
Bánhorváti,község,Borsod-Abaúj-Zemplén,Kazincbarcika,2848,1359,594,0.47717696629213485,2.287878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0
Bánk,község,Nógrád,Rétság,990,671,269,0.6777777777777778,2.4944237918215615,0,0,0,0,0,0,0,0,0,0,1,0,0
Bánokszentgyörgy,község,Zala,Letenye,3254,651,298,0.20006146281499693,2.184563758389262,0,0,0,0,0,0,0,0,0,0,0,0,0
Bánréve,község,Borsod-Abaúj-Zemplén,Ózd,662,1302,556,1.9667673716012084,2.341726618705036,0,1,0,0,0,0,0,0,0,0,0,0,0
Bár,község,Baranya,Mohács,900,537,218,0.5966666666666667,2.463302752293578,0,0,0,0,0,1,0,0,0,0,0,0,0
Barabás,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,3819,745,382,0.19507724535218643,1.950261780104712,0,0,0,0,0,0,0,0,0,0,0,0,0
Baracs,község,Fejér,Dunaújváros,5518,3527,1306,0.6391808626313882,2.7006125574272586,0,0,0,0,0,0,0,0,0,0,0,0,0
Baracska,község,Fejér,Ercsi,3968,2741,983,0.6907762096774194,2.7884028484231944,0,1,0,0,0,0,0,0,0,0,0,0,0
Báránd,község,Hajdú-Bihar,Püspökladány,4257,2543,1190,0.5973690392295044,2.1369747899159663,0,1,0,0,0,0,0,0,0,0,0,0,0
Baranyahídvég,község,Baranya,Sellye,849,198,87,0.2332155477031802,2.2758620689655173,0,1,0,0,0,0,0,0,0,0,0,0,0
Baranyajenő,község,Baranya,Sásd,1555,493,169,0.3170418006430868,2.9171597633136095,0,1,0,0,0,0,0,0,0,0,0,0,0
Baranyaszentgyörgy,község,Baranya,Sásd,727,118,76,0.1623108665749656,1.5526315789473684,0,1,0,0,0,0,0,0,0,0,0,0,0
Barbacs,község,Győr-Moson-Sopron,Csorna,1365,724,312,0.5304029304029304,2.3205128205128207,0,0,0,0,0,0,0,0,0,0,0,0,0
Barcs,város,Somogy,Barcs,12290,11532,4526,0.9383238405207486,2.547945205479452,0,1,0,1,0,1,0,0,0,0,0,0,0
Bárdudvarnok,község,Somogy,Kadarkút,4856,1218,548,0.25082372322899504,2.2226277372262775,0,1,0,0,0,0,0,0,0,0,0,0,0
Barlahida,község,Zala,Lenti,610,131,86,0.21475409836065573,1.5232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0
Bárna,község,Nógrád,Salgótarján,1539,1079,456,0.7011046133853152,2.366228070175439,0,1,0,0,0,0,0,0,0,0,0,0,0
Barnag,község,Veszprém,Veszprém,1201,112,83,0.093255620316403,1.3493975903614457,0,0,0,0,0,1,0,0,0,0,0,0,0
Bársonyos,község,Komárom-Esztergom,Kisbér,1687,740,304,0.43864848844101956,2.4342105263157894,0,0,0,0,0,0,0,0,0,0,0,0,0
Basal,község,Baranya,Szigetvár,404,199,71,0.49257425742574257,2.8028169014084505,0,0,0,0,0,0,0,0,0,0,0,0,0
Baskó,község,Borsod-Abaúj-Zemplén,Gönc,2963,182,117,0.061424232197097535,1.5555555555555556,0,0,0,0,0,0,0,0,1,0,0,0,0
Báta,község,Tolna,Szekszárd,6616,1709,823,0.25831318016928656,2.0765492102065615,0,1,0,0,0,0,0,0,0,0,0,0,0
Bátaapáti,község,Tolna,Bonyhád,2044,401,140,0.1961839530332681,2.8642857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0
Bátaszék,város,Tolna,Szekszárd,6355,6466,2569,1.017466561762392,2.5169326586220317,0,1,0,0,0,1,0,0,0,0,0,0,0
Baté,község,Somogy,Kaposvár,1028,834,301,0.811284046692607,2.770764119601329,0,1,0,0,0,0,0,0,0,0,0,0,0
Bátmonostor,község,Bács-Kiskun,Baja,3795,1495,702,0.3939393939393939,2.1296296296296298,0,0,0,0,0,0,0,0,0,0,0,0,0
Bátonyterenye,város,Nógrád,Bátonyterenye,7892,12826,5841,1.6251900658895084,2.1958568738229753,0,1,0,0,0,0,0,0,0,0,0,0,0
Bátor,község,Heves,Bélapátfalva,2732,407,196,0.14897510980966325,2.076530612244898,0,0,0,0,0,0,0,0,0,0,0,0,0
Bátorliget,község,Szabolcs-Szatmár-Bereg,Nyírbátor,3330,668,354,0.2006006006006006,1.887005649717514,0,0,0,0,0,0,0,0,0,0,0,0,0
Battonya,város,Békés,Mezőkovácsháza,14571,5609,3099,0.38494269439297235,1.8099386898999676,0,1,0,0,0,0,0,1,0,1,0,0,0
Bátya,község,Bács-Kiskun,Kalocsa,3386,2051,972,0.6057294743059657,2.110082304526749,0,0,0,1,0,0,0,0,0,0,0,0,0
Batyk,község,Zala,Zalaszentgrót,809,387,191,0.4783683559950556,2.026178010471204,0,0,0,0,0,0,0,0,0,0,0,0,0
Bázakerettye,község,Zala,Letenye,803,820,392,1.0211706102117062,2.0918367346938775,0,0,0,0,0,0,0,0,0,0,0,0,0
Bazsi,község,Veszprém,Sümeg,910,385,205,0.4230769230769231,1.8780487804878048,0,0,0,0,0,0,0,0,0,0,0,0,0
Béb,község,Veszprém,Pápa,704,264,108,0.375,2.4444444444444446,0,0,0,0,0,1,0,0,0,0,0,0,0
Becsehely,község,Zala,Letenye,3608,2082,760,0.5770509977827051,2.7394736842105263,0,1,0,1,0,0,0,0,0,0,0,0,0
Becske,község,Nógrád,Balassagyarmat,1566,534,286,0.34099616858237547,1.867132867132867,0,1,0,0,0,0,0,0,0,0,0,0,0
Becskeháza,község,Borsod-Abaúj-Zemplén,Edelény,500,40,40,0.08,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
Becsvölgye,község,Zala,Zalaegerszeg,2140,803,355,0.3752336448598131,2.2619718309859156,0,0,0,0,0,0,0,0,0,0,0,0,0
Bedegkér,község,Somogy,Tab,2600,470,248,0.18076923076923077,1.8951612903225807,0,1,0,0,0,0,0,0,0,0,0,0,0
Bedő,község,Hajdú-Bihar,Berettyóújfalu,1020,246,142,0.2411764705882353,1.732394366197183,0,1,0,0,0,0,0,1,0,0,0,0,0
Bejcgyertyános,község,Vas,Sárvár,3143,457,270,0.14540248170537703,1.6925925925925926,0,0,0,0,0,0,0,0,0,0,0,0,0
Békás,község,Veszprém,Pápa,652,215,97,0.32975460122699385,2.216494845360825,0,0,0,0,0,0,0,0,0,0,0,0,0
Bekecs,község,Borsod-Abaúj-Zemplén,Szerencs,2572,2410,933,0.9370139968895801,2.583065380493033,0,0,0,0,0,0,0,0,0,0,0,0,0
Békés,város,Békés,Békés,12723,19981,8274,1.5704629411302367,2.4149141890258643,0,1,0,0,0,1,0,1,0,0,1,0,0
Békéscsaba,"megyeszékhely, megyei jogú város",Békés,Békéscsaba,19393,64074,29441,3.303975661321095,2.176352705410822,0,1,0,0,1,0,0,1,0,0,1,0,0
Békéssámson,község,Békés,Orosháza,7121,2341,1136,0.32874596264569583,2.0607394366197185,0,0,0,0,0,0,0,0,0,0,0,0,0
Békésszentandrás,nagyközség,Békés,Szarvas,7745,3790,1930,0.4893479664299548,1.9637305699481866,0,0,0,0,0,0,0,0,0,0,0,0,0
Bekölce,község,Heves,Bélapátfalva,1377,647,368,0.4698620188816267,1.7581521739130435,0,0,0,0,0,0,0,0,0,0,0,0,0
Bélapátfalva,város,Heves,Bélapátfalva,3663,3027,1151,0.8263718263718264,2.629887054735013,0,1,0,0,0,0,0,0,0,0,0,0,0
Bélavár,község,Somogy,Barcs,2278,341,221,0.14969271290605796,1.5429864253393666,0,1,0,0,0,0,0,0,0,0,0,0,0
Belecska,község,Tolna,Tamási,1439,427,142,0.29673384294649063,3.007042253521127,0,0,0,0,0,0,0,0,0,0,0,0,0
Beled,város,Győr-Moson-Sopron,Kapuvár,2647,2592,1106,0.9792217604835664,2.3435804701627485,0,0,0,0,0,0,0,0,0,0,0,0,0
Beleg,község,Somogy,Nagyatád,1799,594,233,0.330183435241801,2.5493562231759657,0,1,0,0,0,0,0,0,0,0,0,0,0
Belezna,község,Zala,Nagykanizsa,3093,797,283,0.2576786291626253,2.8162544169611308,0,0,0,1,0,0,0,0,0,0,0,0,0
Bélmegyer,község,Békés,Békés,6305,997,575,0.15812846946867565,1.7339130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0
Beloiannisz,község,Fejér,Adony,454,1126,436,2.4801762114537445,2.5825688073394497,0,0,1,0,0,0,0,0,0,0,0,0,0
Belsősárd,község,Zala,Lenti,979,100,44,0.10214504596527069,2.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0,0
Belvárdgyula,község,Baranya,Mohács,1723,416,183,0.24143934997098085,2.273224043715847,0,1,0,0,0,0,0,0,0,0,0,0,0
Benk,község,Szabolcs-Szatmár-Bereg,Záhony,850,448,189,0.5270588235294118,2.3703703703703702,0,0,0,0,0,0,0,0,0,0,0,0,0
Bénye,község,Pest,Monor,1652,1249,505,0.7560532687651331,2.4732673267326732,0,0,0,0,0,0,0,0,0,0,0,0,0
Bér,község,Nógrád,Pásztó,2549,373,212,0.1463318948607297,1.759433962264151,0,1,0,0,0,0,0,0,0,0,1,0,0
Bérbaltavár,község,Vas,Vasvár,2567,478,308,0.18620958317101674,1.551948051948052,0,0,0,0,0,0,0,0,0,0,0,0,0
Bercel,község,Nógrád,Balassagyarmat,3588,2073,741,0.5777591973244147,2.7975708502024292,0,0,0,0,0,0,0,0,0,0,0,0,0
Beregdaróc,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,2382,731,364,0.3068849706129303,2.008241758241758,0,0,0,0,0,0,0,0,0,0,0,0,0
Beregsurány,község,Szabolcs-Szatmár-Bereg,Vásárosnamény,1600,650,237,0.40625,2.742616033755274,0,0,0,0,0,0,0,0,0,0,0,0,0
Berekböszörmény,község,Hajdú-Bihar,Berettyóújfalu,4284,1692,787,0.3949579831932773,2.1499364675984753,0,1,0,0,0,0,0,0,0,0,0,0,0
Berekfürdő,község,Jász-Nagykun-Szolnok,Karcag,1857,973,483,0.5239633817985999,2.0144927536231885,0,0,0,0,0,0,0,0,0,0,0,0,0
Beremend,nagyközség,Baranya,Siklós,4826,2573,1028,0.5331537505180274,2.502918287937743,0,1,0,0,0,1,0,0,0,0,0,0,0
Berente,község,Borsod-Abaúj-Zemplén,Kazincbarcika,922,1119,434,1.2136659436008677,2.578341013824885,0,1,0,0,0,0,0,0,0,0,0,0,0
Beret,község,Borsod-Abaúj-Zemplén,Encs,682,274,95,0.40175953079178883,2.8842105263157896,0,1,0,0,0,0,0,0,0,0,0,0,0
Berettyóújfalu,város,Hajdú-Bihar,Berettyóújfalu,17098,15317,6334,0.8958357702655282,2.418219134827913,0,1,0,0,0,0,0,0,0,0,0,0,0
Berhida,város,Veszprém,Várpalota,4273,5955,2043,1.3936344488649661,2.9148311306901613,0,1,0,0,0,1,0,0,0,0,0,0,0
Berkenye,község,Nógrád,Rétság,1346,623,260,0.46285289747399705,2.396153846153846,0,0,0,0,0,1,0,0,0,0,0,0,0
Berkesd,község,Baranya,Pécsvárad,1904,853,290,0.4480042016806723,2.9413793103448276,0,1,0,0,0,1,0,0,0,0,0,0,0
Berkesz,község,Szabolcs-Szatmár-Bereg,Baktalórántháza,1318,876,345,0.6646433990895296,2.5391304347826087,0,1,0,0,0,0,0,0,0,0,0,0,0
Bernecebaráti,község,Pest,Szob,3769,846,456,0.2244627222074821,1.855263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0
Berzék,község,Borsod-Abaúj-Zemplén,Miskolc,1059,1098,348,1.0368271954674222,3.1551724137931036,0,0,0,0,0,0,0,0,0,0,0,0,0
Berzence,nagyközség,Somogy,Csurgó,5376,2508,996,0.46651785714285715,2.5180722891566263,0,1,0,0,0,0,0,0,0,0,0,0,0
Besence,község,Baranya,Sellye,958,123,48,0.12839248434237996,2.5625,0,1,0,0,0,0,0,0,0,0,0,0,0
Besenyőd,község,Szabolcs-Szatmár-Bereg,Baktalórántháza,945,651,257,0.6888888888888889,2.5330739299610894,0,1,0,0,0,0,0,0,0,0,0,0,0
Besenyőtelek,község,Heves,Füzesabony,4910,2611,1107,0.5317718940936863,2.3586269196025293,0,1,0,0,0,0,0,0,0,0,0,0,0
Besenyszög,község,Jász-Nagykun-Szolnok,Szolnok,13808,3411,1431,0.24703070683661646,2.3836477987421385,0,0,0,0,0,0,0,0,0,0,0,0,0
Besnyő,község,Fejér,Adony,4464,1801,664,0.4034498207885305,2.7123493975903616,0,0,0,0,0,0,0,0,0,0,0,0,0
Beszterec,község,Szabolcs-Szatmár-Bereg,Ibrány,1159,1026,383,0.8852459016393442,2.6788511749347257,0,1,0,0,0,0,0,0,0,0,0,0,0
Bezedek,község,Baranya,Mohács,1136,237,108,0.20862676056338028,2.1944444444444446,0,0,0,0,0,1,0,0,0,0,0,0,0
Bezenye,község,Győr-Moson-Sopron,Mosonmagyaróvár,3003,1426,555,0.4748584748584749,2.5693693693693693,0,0,0,1,0,0,0,0,0,0,0,0,0
Bezeréd,község,Zala,Pacsa,1214,157,156,0.12932454695222406,1.0064102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0
Bezi,község,Győr-Moson-Sopron,Csorna,1122,500,201,0.44563279857397503,2.487562189054726,0,0,0,0,0,1,0,0,0,0,0,0,0
Biatorbágy,város,Pest,Budaörs,4412,12567,4429,2.8483680870353583,2.8374350869270715,0,0,1,0,1,1,0,0,1,0,0,0,0
Bicsérd,község,Baranya,Szentlőrinc,1975,1023,352,0.5179746835443038,2.90625,0,0,0,0,0,0,0,0,0,0,0,0,0
Bicske,város,Fejér,Bicske,7708,11659,4020,1.5125843279709392,2.9002487562189057,0,1,0,0,0,0,0,0,0,0,0,0,0
Bihardancsháza,község,Hajdú-Bihar,Püspökladány,831,185,105,0.2226233453670277,1.7619047619047619,0,0,0,0,0,0,0,0,0,0,0,0,0
Biharkeresztes,város,Hajdú-Bihar,Berettyóújfalu,4926,3851,1662,0.7817701989443768,2.3170878459687123,0,1,0,0,0,0,0,1,0,0,0,0,0
Biharnagybajom,község,Hajdú-Bihar,Püspökladány,6135,2725,1137,0.4441727791361043,2.3966578715919087,0,1,0,0,0,0,0,0,0,0,0,0,0
Bihartorda,község,Hajdú-Bihar,Püspökladány,2238,890,436,0.39767649687220735,2.041284403669725,0,1,0,0,0,0,0,0,0,0,0,0,0
Biharugra,község,Békés,Sarkad,5284,846,579,0.16010598031794096,1.461139896373057,0,0,0,0,0,0,0,0,0,0,0,0,0
Bikács,község,Tolna,Paks,3467,433,220,0.1248918373233343,1.9681818181818183,0,1,0,0,0,0,0,0,0,0,0,0,0
Bikal,község,Baranya,Sásd,1703,745,333,0.4374633000587199,2.2372372372372373,0,0,0,0,0,1,0,0,0,0,0,0,0
Biri,község,Szabolcs-Szatmár-Bereg,Nagykálló,2259,1298,496,0.5745905267817618,2.6169354838709675,0,0,0,0,0,0,0,0,0,0,0,0,0
Birján,község,Baranya,Pécs,907,511,203,0.5633958103638368,2.5172413793103448,0,0,0,1,0,1,0,0,0,0,0,0,0
Bisse,község,Baranya,Siklós,1380,240,115,0.17391304347826086,2.0869565217391304,0,0,0,0,0,0,0,0,0,0,0,0,0
Boba,község,Vas,Celldömölk,1095,800,329,0.730593607305936,2.43161094224924,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocfölde,község,Zala,Zalaegerszeg,873,1136,409,1.3012600229095075,2.7775061124694376,0,1,0,0,0,0,0,0,0,0,0,0,0
Boconád,község,Heves,Heves,2956,1301,629,0.44012178619756426,2.068362480127186,0,0,0,0,0,0,0,0,0,0,0,0,0
Bócsa,község,Bács-Kiskun,Kiskőrös,9704,1803,949,0.18579967023907668,1.899894625922023,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocska,község,Zala,Nagykanizsa,738,371,144,0.502710027100271,2.576388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0
Bocskaikert,község,Hajdú-Bihar,Hajdúhadház,1089,2949,1072,2.7079889807162534,2.7509328358208953,0,0,0,0,0,0,0,0,0,0,0,0,0
Boda,község,Baranya,Szentlőrinc,1542,432,169,0.2801556420233463,2.5562130177514795,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodajk,város,Fejér,Mór,2898,4081,1491,1.4082125603864735,2.7370892018779345,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodmér,község,Fejér,Bicske,717,225,122,0.3138075313807531,1.8442622950819672,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodolyabér,község,Baranya,Komló,909,225,115,0.24752475247524752,1.9565217391304348,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodonhely,község,Győr-Moson-Sopron,Tét,1110,280,134,0.25225225225225223,2.08955223880597,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodony,község,Heves,Pétervására,2897,724,460,0.24991370383154987,1.5739130434782609,0,1,0,0,0,0,0,0,0,0,0,0,0
Bodorfa,község,Veszprém,Sümeg,222,105,55,0.47297297297297297,1.9090909090909092,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodrog,község,Somogy,Kaposvár,1478,432,172,0.2922868741542625,2.511627906976744,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodroghalom,község,Borsod-Abaúj-Zemplén,Cigánd,2687,1297,564,0.48269445478228507,2.299645390070922,0,1,0,0,0,0,0,0,0,0,0,0,0
Bodrogkeresztúr,község,Borsod-Abaúj-Zemplén,Tokaj,2988,1122,559,0.3755020080321285,2.007155635062612,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodrogkisfalud,község,Borsod-Abaúj-Zemplén,Tokaj,1467,862,433,0.5875937286980232,1.9907621247113163,0,0,0,0,0,0,0,0,0,0,0,0,0
Bodrogolaszi,község,Borsod-Abaúj-Zemplén,Sárospatak,2061,920,400,0.44638524987869965,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0
Bódvalenke,község,Borsod-Abaúj-Zemplén,Edelény,663,172,63,0.2594268476621418,2.7301587301587302,0,1,0,0,0,0,0,0,0,0,0,0,0
Bódvarákó,község,Borsod-Abaúj-Zemplén,Edelény,922,108,82,0.11713665943600868,1.3170731707317074,0,0,0,0,0,0,0,0,0,0,0,0,0
Bódvaszilas,község,Borsod-Abaúj-Zemplén,Edelény,1922,1041,486,0.5416233090530698,2.1419753086419755,0,1,0,0,0,1,0,0,0,0,0,0,0
Bogács,község,Borsod-Abaúj-Zemplén,Mezőkövesd,2470,2007,970,0.8125506072874494,2.069072164948454,0,1,0,0,0,0,0,0,0,0,0,0,0
Bogád,község,Baranya,Pécs,784,1080,326,1.3775510204081634,3.312883435582822,0,0,0,0,0,0,0,0,0,0,0,0,0
Bogádmindszent,község,Baranya,Sellye,1158,410,136,0.3540587219343696,3.014705882352941,0,1,0,0,0,0,0,0,0,0,0,0,0
Bogdása,község,Baranya,Sellye,2099,287,128,0.13673177703668413,2.2421875,0,1,0,0,0,0,0,0,0,0,0,0,0
Bogyiszló,község,Tolna,Szekszárd,5593,2211,912,0.39531557303772574,2.424342105263158,0,1,0,0,0,0,0,0,0,0,0,0,0
Bogyoszló,község,Győr-Moson-Sopron,Csorna,2621,605,317,0.23082792827165205,1.9085173501577286,0,0,0,0,0,0,0,0,0,0,0,0,0
Bojt,község,Hajdú-Bihar,Berettyóújfalu,2688,482,246,0.1793154761904762,1.9593495934959348,0,1,0,0,0,0,0,0,0,0,0,0,0
Bókaháza,község,Zala,Keszthely,670,314,147,0.46865671641791046,2.1360544217687076,0,1,0,0,0,0,0,0,0,0,0,0,0
Bokod,község,Komárom-Esztergom,Oroszlány,2993,2133,807,0.712662880053458,2.643122676579926,0,0,0,0,0,0,0,0,0,0,0,0,0
Bokor,község,Nógrád,Pásztó,675,108,74,0.16,1.4594594594594594,0,0,0,0,0,0,0,0,0,0,1,0,0
Boldog,község,Heves,Hatvan,2674,2996,1183,1.1204188481675392,2.532544378698225,0,1,0,0,0,0,0,0,0,0,0,0,0
Boldogasszonyfa,község,Baranya,Szigetvár,1722,425,216,0.24680603948896632,1.9675925925925926,0,0,0,0,0,1,0,0,0,0,0,0,0
Boldogkőújfalu,község,Borsod-Abaúj-Zemplén,Gönc,1102,546,214,0.4954627949183303,2.5514018691588785,0,1,0,0,0,0,0,0,0,0,0,0,0
Boldogkőváralja,község,Borsod-Abaúj-Zemplén,Gönc,2203,1154,435,0.5238311393554245,2.6528735632183906,0,1,0,0,0,0,0,0,1,0,0,0,0
Boldva,község,Borsod-Abaúj-Zemplén,Edelény,2834,2312,803,0.8158080451658434,2.87920298879203,0,1,0,0,0,0,0,0,0,0,0,0,0
Bolhás,község,Somogy,Nagyatád,3143,420,196,0.133630289532294,2.142857142857143,0,1,0,0,0,0,0,0,0,0,0,0,0
